id,label
n5392,"Adimora Aa, 2005, J Infect Dis, V191, Ps115, Doi 10.1086/425280"
n5393,"Gruskin S, 2005, Palm Beach Countys H"
n5394,"Inciardi Ja, 1995, Arch Sex Behav, V24, P249, Doi 10.1007/bf01541599"
n5395,"*palm Beach Post, 1999, Palm Beach Post 0707, Pd1"
n5396,"Hader Sl, 2001, Jama-j Am Med Assoc, V285, P1186, Doi 10.1001/jama.285.9.1186"
n5397,"U.s. Census Bureau, 2000, Am Factf"
n5398,"Stratford D, 2000, Soc Sci Med, V50, P737, Doi 10.1016/s0277-9536(99)00335-4"
n5399,"Mccoy Cb, 1996, Med Anthropol Q, V10, P83, Doi 10.1525/maq.1996.10.1.02a00090"
n5400,"Roberts Ac, 2003, Addict Behav, V28, P523, Doi 10.1016/s0306-4603(01)00255-6"
n5401,"Andrews Kt, 2006, Am Sociol Rev, V71, P752"
n5402,"Meier August, 1976, Color Line, P307"
n5403,"Dalton Mm, 2001, Im Not My Brothers K"
n5404,"Sindler Ap, 1965, Negro Politics Local"
n5405,"Matthews Dr, 1963, Am Polit Sci Rev, V57, P355, Doi 10.2307/1952827"
n5406,"Fox J., 1997, Appl Regression Anal"
n5407,"Fairclough Adam, 1987, Redeem Soul Am"
n5408,"Branch T., 1988, Parting Waters Am Ki"
n5409,"Koopmans R, 2004, Am J Sociol, V110, P198, Doi 10.1086/386271"
n5410,"Soule Sa, 1997, Soc Forces, V75, P855, Doi 10.2307/2580522"
n5411,"Kriesi H., 1995, New Social Movements"
n5412,"Eisinger Pk, 1973, Am Polit Sci Rev, V67, P11, Doi 10.2307/1958525"
n5413,"Maney Gm, 2001, Sociol Method Res, V30, P131, Doi 10.1177/0049124101030002001"
n5414,"Black Earl, 1987, Politics Soc S"
n5415,"Matthews Donald R., 1966, Negroes New So Polit"
n5416,"Cantarow Ellen, 1980, Moving Mountain Wome"
n5417,"*core, 1960, Crack Col Lin Nonv D"
n5418,"Sumner De, 1989, Thesis U Tennessee K"
n5419,"Graves Cr, 1981, Chronicles Oklah Sum, V59, P152"
n5420,"Morris Aldon, 2001, Oppositional Conscio, P20"
n5421,"Peck J., 1962, Freedom Ride"
n5422,"Smith Cu, 1961, J Intergroup Relatio, V2, P223"
n5423,"Peace Wh, 1962, Angry Black S, P96"
n5424,"Sitkoff H, 1993, Struggle Racial Equa"
n5425,"Olzak S., 2003, Mobilization, V8, P27"
n5426,"Amenta E, 1994, Am Sociol Rev, V59, P678, Doi 10.2307/2096443"
n5427,"Mcadam D, 1993, Ann Am Acad Polit Ss, V528, P56, Doi 10.1177/0002716293528001005"
n5428,"Meier August, 1973, Core Study Civil Rig"
n5429,"Chafe William H., 1980, Civilities Civil Rig"
n5430,"Searles R, 1962, Soc Forces, V40, P215, Doi 10.2307/2573631"
n5431,"Gould Rv, 1991, Am Sociol Rev, V56, P716, Doi 10.2307/2096251"
n5432,"Tarrow S., 1998, Power Movement"
n5433,"Warren Robert Penn, 1965, Who Speaks Negro"
n5434,"Lomax Louis E., 1960, Harpers, P41"
n5435,"Mcadam D., 2001, Dynamics Contention"
n5436,"Oberschall Anthony, 1989, Res Social Movements, V11, P31"
n5437,"Tilly C, 1977, Theor Soc, V4, P479"
n5438,"Morris Ad, 1981, Am Sociol Rev, V36, P744"
n5439,"Tomz M., 1999, Relogit Rare Events"
n5440,"*stand Rat Dat Ser, 1960, Srds Newsp Circ An"
n5441,"Carson Claybome, 1981, Struggle Sncc Black"
n5442,"Fairclough A, 2001, Better Day Coming"
n5443,"Mitchell Ge, 1962, Angry Black S, P73"
n5444,"Oliver Pamela E., 2003, Mobilization, V8, P1"
n5445,"Bryan G, 2000, Making Hist"
n5446,"Egerton John, 1995, Speak Now Day Genera"
n5447,"Tarrow S, 2005, Transnational Protes, P121"
n5448,"Greene Christina, 2005, Our Separate Ways Wo"
n5449,"Mcadam D, 1983, Am Sociol Rev, V48, P735, Doi 10.2307/2095322"
n5450,"Matthews D, 1975, Negro Political Part"
n5451,"1960, Charlotte Obser 0213, P1"
n5452,"Klarman Mj, 1994, J Am Hist, V81, P81, Doi 10.2307/2080994"
n5453,"Constable J, 1960, New S, V15, P3"
n5454,"*naacp, 1960, Spec Rep Sitd Naacp"
n5455,"Beck Em, 1990, Am Sociol Rev, V55, P526, Doi 10.2307/2095805"
n5456,"Conell C, 1995, Am J Sociol, V101, P366, Doi 10.1086/230728"
n5457,"Walker Jack Lamar, 1964, Sit Ins Atlanta"
n5458,"Ganz M, 2000, Am J Sociol, V105, P1003, Doi 10.1086/210398"
n5459,"Viorst Milton, 1979, Fire Streets Am 1960"
n5460,"Zhao Dx, 1998, Am J Sociol, V103, P1493, Doi 10.1086/231399"
n5461,"Halberstam David, 1998, Children"
n5462,"Maths Andrew Michael, 1999, Fire You Cant Put Ou"
n5463,"Koopmans R, 1993, Am Sociol Rev, V58, P637, Doi 10.2307/2096279"
n5464,"*us Comm Civ Right, 1959, Rep Us Comm Civ Righ"
n5465,"Zinn H., 1964, Sncc New Abolitionis"
n5466,"Polletta F, 1998, Soc Probl, V45, P137, Doi 10.1525/sp.1998.45.2.03x0163g"
n5467,"Rabby Glenda Alice, 1999, Pain Promise Struggl"
n5468,"Myers Dj, 2001, Modeling Social Diff"
n5469,"*so Reg Counc, 1960, Src13"
n5470,"1960, Atlanta Constit 0220, P2"
n5471,"Carson Clayborne, 1986, Civil Rights Movemen, P19"
n5472,"Tolnay Se, 1996, Am J Sociol, V102, P788, Doi 10.1086/230997"
n5473,"Tilly C., 1995, Popular Contention G"
n5474,"Soule Sa, 1999, Ann Am Acad Polit Ss, V566, P120, Doi 10.1177/0002716299566001010"
n5475,"Van Dyke N, 1998, Soc Probl, V45, P205"
n5476,"Walzer M, 1960, Dissent, V7, P111"
n5477,"Wolff M, 1970, Lunch 5 10"
n5478,"Meyer Ds, 2004, Soc Forces, V82, P1457, Doi 10.1353/sof.2004.0082"
n5479,"Biggs M, 2005, Am J Sociol, V110, P1684, Doi 10.1086/427675"
n5480,"Ward B., 2004, Radio Struggle Civil"
n5481,"Dykeman W, 1960, Progressive 0624, P8"
n5482,"Laue James H., 1989, Direct Action Desegr"
n5483,"Morris Ad, 1984, Origins Civil Rights"
n5484,"Conell C, 1990, Am Sociol Rev, V55, P255, Doi 10.2307/2095631"
n5485,"Rogers Kim Lacy, 1993, Righteous Lives Narr"
n5486,"Patrick Ch, 1960, Lunch Ounter Desegre"
n5487,"Biggs M, In Press Mobilizatio"
n5488,"Eick Gc, 2002, Dissent Wichita Civi"
n5489,"Jenkins Jc, 2003, Am J Sociol, V109, P277, Doi 10.1086/378340"
n5490,"Roscigno Vj, 2000, Am Sociol Rev, V66, P21"
n5491,"Smith J, 2001, Soc Forces, V79, P1397, Doi 10.1353/sof.2001.0053"
n5492,"Keyssar Alexander, 2000, Right Vote"
n5493,"Myers Dj, 1997, Am Sociol Rev, V62, P94, Doi 10.2307/2657454"
n5494,"Marger Mn, 1984, Soc Probl, V32, P16, Doi 10.1525/sp.1984.32.1.03a00020"
n5495,"Key Vo, 1949, So Politics State Na"
n5496,"Arsenault R., 2006, Freedom Riders 1961"
n5497,"Lomax Louis, 1962, Negro Revolt"
n5498,"Koopmans R., 2004, Blackwell Companion, P19, Doi Doi 10.1002/9780470999103"
n5499,"Orum Anthony M., 1972, Black Students Prote"
n5500,"King G, 2001, Int Organ, V55, P693, Doi 10.1162/00208180152507597"
n5501,"Raines H, 1977, My Soul Rested"
n5502,"Gallo E, 1978, Emergence Direct Act"
n5503,"Oppenheimer Martin, 1963, Thesis U Pennsylvani"
n5504,"Traugott M, 1993, Soc Sci Hist, V17, P309, Doi 10.2307/1171284"
n5505,"Howard C. D., 1983, Thesis Duke U Durham"
n5506,"Myers Dj, 2004, Am Sociol Rev, V59, P519"
n5507,"Hedstrom P, 2000, Am J Sociol, V106, P145, Doi 10.1086/303109"
n5508,"Pollitt Daniel, 1960, Duke Law J, V9, P315"
n5509,"Wehr Paul, 1960, Thesis U N Carolina"
n5510,"Oberschall A, 1973, Social Conflict Soci"
n5511,"Cloward Richard A., 1977, Poor Peoples Movemen"
n5512,"Powledge F., 1991, Free Last"
n5513,"U.s. Bureau Of The Census, 1963, Cens Pop, V1"
n5514,"Gaillard Frye, 2004, Cradle Freedom Alaba"
n5515,"Luper C., 1979, Behold Walls"
n5516,"Tyson Timothy B., 2004, Blood Done Sign My N"
n5517,"Heacock Rt, 1965, Understanding Negro"
n5518,"Salamon Lm, 1973, Am Polit Sci Rev, V67, P1288, Doi 10.2307/1956549"
n5519,"Biggs M, 2003, Theor Soc, V32, P217, Doi 10.1023/a:1023905019461"
n5520,"Wynn Linda T, 1991, Tennessee Hist Q, V50, P42"
n5521,"Fairclough Adam, 1995, Race Democracy Civil"
n5522,"Andrews K. T., 2004, Freedom Constant Str"
n5523,"Hedstrom P, 1994, Am J Sociol, V99, P1157, Doi 10.1086/230408"
n5524,"James Dr, 1988, Am Sociol Rev, V53, P191, Doi 10.2307/2095687"
n5525,"Mcadam D, 1982, Political Process De"
n5526,"Myers Dj, 2000, Am J Sociol, V106, P173, Doi 10.1086/303110"
n5527,"Mcadam D, 1995, Comp Perspectives So, P23"
n5528,"Wyer Rs, 1973, Psychol Rev, V80, P446, Doi 10.1037/h0035455"
n5529,"Paykel E. S., 1974, Life Stress Illness, P134"
n5530,"Salgado Jf, 1997, J Appl Psychol, V82, P30, Doi 10.1037/0021-9010.82.1.30"
n5531,"Blanz M, 1995, Brit J Soc Psychol, V34, P409"
n5532,"Jehn Ka, 1997, Admin Sci Quart, V42, P530, Doi 10.2307/2393737"
n5533,"Pruitt Dg, 1986, Social Conflict Esca"
n5534,"Brief Ap, 1995, Organ Behav Hum Dec, V62, P55, Doi 10.1006/obhd.1995.1030"
n5535,"Bridges Wp, 1986, Am Sociol Rev, V51, P574, Doi 10.2307/2095589"
n5536,"Barrick Mr, 1991, Pers Psychol, V44, P1, Doi 10.1111/j.1744-6570.1991.tb00688.x"
n5537,"Newcombe T. M., 1961, Acquaintance Process"
n5538,"Smith Pc, 1969, Measurement Satisfac"
n5539,"Lin N, 1981, Soc Forces, V59, P1163, Doi 10.2307/2577987"
n5540,"Thompson Jk, 1992, Progr Behav Modifica, V2, P3"
n5541,"Polley Rb, 1987, Group Organ Stud, V12, P424, Doi 10.1177/105960118701200405"
n5542,"Requena F, 1991, Int J Comp Sociol, V32, P233, Doi 10.1177/002071529103200302"
n5543,"Rennie D, 1962, Sociol Quart, V3, P220, Doi 10.1111/j.1533-8525.1962.tb01560.x"
n5544,"Myers Jk, 1972, J Health Soc Behav, V13, P398, Doi 10.2307/2136832"
n5545,"Crosby F.j., 1982, Relative Deprivation"
n5546,"Pagel Md, 1987, J Pers Soc Psychol, V53, P793, Doi 10.1037/0022-3514.53.4.793"
n5547,"Clore Gl, 1974, J Res Pers, V8, P218, Doi 10.1016/0092-6566(74)90033-6"
n5548,"Byrne D., 1970, Personality Int J, V1, P103"
n5549,"Wall Ja, 1995, J Manage, V21, P515, Doi 10.1016/0149-2063(95)90018-7"
n5550,"Mccrae Rr, 1991, Pers Soc Psychol B, V17, P227, Doi 10.1177/014616729101700217"
n5551,"Sparrowe Rt, 1997, Acad Manage Rev, V22, P522, Doi 10.2307/259332"
n5552,"Gormly J, 1974, J Pers Soc Psychol, V30, P658, Doi 10.1037/h0037445"
n5553,"Wiseman J. P., 1995, Confronting Relation, P43"
n5554,"Fukuyama F, 1995, Foreign Aff, V74, P89, Doi 10.2307/20047302"
n5555,"Kanouse De, 1972, Attribution Perceiv, P47"
n5556,"Kahneman D, 1984, Am Psychol, V39, P341, Doi 10.1037//0003-066x.39.4.341"
n5557,"Dickson Hw, 1966, Am J Psychol, V79, P584, Doi 10.2307/1421294"
n5558,"Easterbrook Ja, 1959, Psychol Rev, V66, P183, Doi 10.1037/h0047707"
n5559,"Festinger L., 1950, Social Pressures Inf"
n5560,"Kalley Hh, 1978, Interpersonal Relati"
n5561,"Steiner I D, 1966, Prog Exp Pers Res, V3, P195"
n5562,"Lee T. W., 1994, Org Behav State Sci, P83"
n5563,"Burdick Ha, 1958, J Abnorm Soc Psych, V57, P367, Doi 10.1037/h0041999"
n5564,"Putnam Rd, 1995, Responsive Community, V5, P18"
n5565,"Fiske St, 1980, J Pers Soc Psychol, V38, P889, Doi 10.1037/0022-3514.38.6.889"
n5566,"Mathieu Je, 1990, Psychol Bull, V108, P171, Doi 10.1037/0033-2909.108.2.171"
n5567,"Labianca G, 1998, Acad Manage J, V41, P55, Doi 10.2307/256897"
n5568,"Duffy Mk, 2002, Acad Manage J, V45, P331, Doi 10.2307/3069350"
n5569,"Eysenck Mw, 1976, Psychol Bull, V83, P389, Doi 10.1037//0033-2909.83.3.389"
n5570,"Cacioppo Jt, 1999, J Pers Soc Psychol, V76, P839, Doi 10.1037//0022-3514.76.5.839"
n5571,"Smith Kk, 1989, Admin Sci Quart, V34, P1, Doi 10.2307/2392983"
n5572,"Tagiuri R., 1958, Person Perception In, P316"
n5573,"Burt Rs, 1995, Ration Soc, V7, P255, Doi 10.1177/1043463195007003003"
n5574,"Kilduff M, 1992, J Pers Soc Psychol, V62, P168, Doi 10.1037/0022-3514.62.1.168"
n5575,"Helson H., 1964, Adaptation Level The"
n5576,"White H, 1961, Am J Sociol, V67, P185, Doi 10.1086/223084"
n5577,"Watson D, 1984, Psychol Bull, V96, P465, Doi 10.1037//0033-2909.96.3.465"
n5578,"Skowronski Jj, 1989, Psychol Bull, V105, P131, Doi 10.1037//0033-2909.105.1.131"
n5579,"Vinokur A, 1975, J Pers Soc Psychol, V32, P329, Doi 10.1037/0022-3514.32.2.329"
n5580,"Brass Dj, 1985, Acad Manage J, V28, P327, Doi 10.2307/256204"
n5581,"Reeder Gd, 1983, J Pers Soc Psychol, V44, P736, Doi 10.1037//0022-3514.44.4.736"
n5582,"Barrett Lf, 1998, J Pers Soc Psychol, V74, P967"
n5583,"Emerson Richard M., 1972, Sociological Theorie, V2, P58"
n5584,"Ledoux J., 1996, Emotional Brain Myst"
n5585,"Sherif M., 1967, Attitude Ego Involve, P105"
n5586,"John Op, 1989, Personality Psychol, P261"
n5587,"Petersen T, 2000, Am J Sociol, V106, P763, Doi 10.1086/318961"
n5588,"Petty Re, 1993, Attitude Strength An"
n5589,"Berscheid E., 1969, Interpersonal Attrac"
n5590,"Gargiulo M., 1999, Corporate Social Cap, P298"
n5591,"Wegener B, 1991, Am Sociol Rev, V56, P60, Doi 10.2307/2095673"
n5592,"Eagly A.h., 1993, Psychol Attitudes"
n5593,"Kane G, 2005, Intr Org Netw Ion C"
n5594,"Finch Jf, 1989, Am J Commun Psychol, V17, P585, Doi 10.1007/bf00922637"
n5595,"Labianca G, 2000, Ann M Ac Man Tor"
n5596,"Markus H., 1985, Hdb Social Psychol, V1, P137"
n5597,"Fiske Susan T., 1984, Social Cognition"
n5598,"Homans G. C., 1961, Social Behav Its Ele"
n5599,"Raden D, 1985, Soc Psychol Quart, V48, P312, Doi 10.2307/2786693"
n5600,"Cannon W. B., 1932, Wisdom Body"
n5601,"Brenner Gf, 1989, Am J Commun Psychol, V17, P831, Doi 10.1007/bf00922741"
n5602,"Burt R. S., 1996, Trust Org Frontiers, P68, Doi Doi 10.4135/9781452243610.n5"
n5603,"Campbell Ke, 1986, Soc Networks, V8, P97, Doi 10.1016/s0378-8733(86)80017-x"
n5604,"Fiske S., 1991, Social Cognition"
n5605,"Schwarz N., 1990, Hdb Motivation Cogni, V2, P527"
n5606,"Fishbein M., 1975, Belief Attitude Inte"
n5607,"Jones Ee, 1965, Adv Exp Soc Psychol, V2, P219"
n5608,"Maslow Ah, 1943, Psychol Rev, V50, P370, Doi 10.1037/h0054346"
n5609,"Reeder Gd, 1982, J Res Pers, V16, P355, Doi 10.1016/0092-6566(82)90032-0"
n5610,"Rook Ks, 1984, J Pers Soc Psychol, V46, P1097, Doi 10.1037/0022-3514.46.5.1097"
n5611,"Soofi Es, 2000, Decision Sci, V31, P595, Doi 10.1111/j.1540-5915.2000.tb00936.x"
n5612,"Broadbent D., 1971, Decision Stress"
n5613,"Seidel Mdl, 2000, Admin Sci Quart, V45, P1, Doi 10.2307/2666977"
n5614,"Jehn Ka, 1995, Admin Sci Quart, V40, P256, Doi 10.2307/2393638"
n5615,"Gormly J, 1971, J Exp Res Pers, V5, P216"
n5616,"Kanter Rm, 1968, Am Sociol Rev, V33, P477"
n5617,"Heider F., 1958, Person Perception In, P22"
n5618,"Pondy Lr, 1967, Admin Sci Quart, V12, P296, Doi 10.2307/2391553"
n5619,"Kahn R. L., 1978, Social Psychol Org"
n5620,"Kabanoff B, 1991, Acad Manage Rev, V16, P416, Doi 10.2307/258869"
n5621,"Boxman Eaw, 1991, Soc Networks, V13, P51, Doi 10.1016/0378-8733(91)90013-j"
n5622,"Rook Ks, 1990, J Soc Clin Psychol, V9, P118, Doi 10.1521/jscp.1990.9.1.118"
n5623,"Jones E. E., 1976, New Directions Attri, V1, P390"
n5624,"Birnbaum Mh, 1972, J Exp Psychol, V93, P35, Doi 10.1037/h0032589"
n5625,"Wyer Jr R. S, 1974, Cognitive Org Change"
n5626,"Matlin M., 1978, Pollyanna Principle"
n5627,"Lin N, 1986, Soc Networks, V8, P365, Doi 10.1016/0378-8733(86)90003-1"
n5628,"Mayer Rc, 1995, Acad Manage Rev, V20, P709, Doi 10.2307/258792"
n5629,"Altman I., 1973, Social Penetration D"
n5630,"Boninger Ds, 1995, Attitude Strength An, P159"
n5631,"Thibaut J. W., 1959, Social Psychol Group"
n5632,"Piaget J., 1932, Moral Judgment Child"
n5633,"Peeters G., 1990, European Rev Social, V1, P33, Doi Doi 10.1080/14792779108401856"
n5634,"Sparrowe Rt, 1999, Ann M Ac Man Chic"
n5635,"Baker W., 1994, Networking Smart Bui"
n5636,"Hirsch Bj, 1986, Am J Commun Psychol, V14, P395, Doi 10.1007/bf00922626"
n5637,"Hays R. B., 1988, Hdb Personal Relatio, P391"
n5638,"Mccrae Rr, 1989, J Pers, V57, P17, Doi 10.1111/j.1467-6494.1989.tb00759.x"
n5639,"Stephens Map, 1987, Psychol Aging, V2, P125, Doi 10.1037//0882-7974.2.2.125"
n5640,"Jones Warren H., 1994, Perspectives Close R, P243"
n5641,"Hansen Mt, 1999, Adm Sci Q, V37, P422"
n5642,"Rosvall M, 2006, Phys Rev E, V74, Doi 10.1103/physreve.74.016108"
n5643,"Kleinberg J.m., 2002, P 2001 Neur Inf Proc"
n5644,"Trusina A, 2005, Phys Rev Lett, V94, Doi 10.1103/physrevlett.94.238701"
n5645,"Kleinberg Jm, 2000, Nature, V406, P945"
n5646,"Friedkin Ne, 1983, Soc Forces, V62, P54, Doi 10.2307/2578347"
n5647,"Rosvall M, 2003, Phys Rev Lett, V91, Doi 10.1103/physrevlett.91.178701"
n5648,"Davidsen J, 2002, Phys Rev Lett, V88, Doi 10.1103/physrevlett.88.128701"
n5649,"Brown Jj, 1987, J Consum Res, V14, P350, Doi 10.1086/209118"
n5650,"Dodds Ps, 2003, Science, V301, P827, Doi 10.1126/science.1081058"
n5651,"Jeffrey T, 1969, Sociometry, V32, P425"
n5652,"Kleinberg J., 2000, Stoc 00, P163"
n5653,"Rosvall M, Unpub"
n5654,"Bergmann Jorg, 1993, Discreet Indiscretio"
n5655,"Huberman Ba, 2003, Inform Syst Front, V5, P7, Doi 10.1023/a:1022077318642"
n5656,"Kochen M., 1989, The Small World"
n5657,"Knoke D, 1990, Polit Networks Struc"
n5658,"Perkins Ce, 1994, P Acm Sigcomm, V94, P234"
n5659,"Maslov S, 2002, Science, V296, P910, Doi 10.1126/science.1065103"
n5660,"Card P, 2006, Housing Stud, V21, P253, Doi 10.1080/02673030500484877"
n5661,"Home Office, 2005, Impr Opp Strength So"
n5662,"Flint J., 2003, J Hous Built Environ, V18, P213, Doi 10.1023/a:1025113329508"
n5663,"Dwelly T, 1999, Community Investment"
n5664,"*dtlr, 2001, Cmd5237"
n5665,"*odpm, 2004, Compl Lsvts Engl 30"
n5666,"Murie A, 2001, 2 Steps Forward Hous"
n5667,"Detr [department Of The Environment Transport And The Regions], 2000, Our Towns Cit Fut"
n5668,"Brown G, 2003, Communication 0207"
n5669,"Hillier J., 2002, Habitus Sense Place"
n5670,"Pawson H, 2004, Hous Stud Ass Spring"
n5671,"Smith P, 1999, Making It All Add Ho"
n5672,"Balls E, 2002, New Localism"
n5673,"Bourdieu P, 1986, Hdb Theory Sociology"
n5674,"Pollitt C., 1998, Decentralising Publi"
n5675,"Corry D., 2002, New Localism"
n5676,"Milburn A, 2003, Communication 0205"
n5677,"Malpass P, 2002, Housing Stud, V17, P673, Doi 10.1080/02673030220144402"
n5678,"Hall S, 2004, Restructuring Large"
n5679,"Blair T., 2002, Courage Our Convicti"
n5680,"Bourdieu P., 1992, Intro Reflexive Soci"
n5681,"Seu (social Exclusion Unit), 1998, Bring Brit Tog Nat S"
n5682,"[anonymous], 1998, Cm4181"
n5683,"*hacas Chapm Hend, 2003, Emp Comm Comm Gat Mo"
n5684,"Opsf, 2002, Ref Our Publ Serv Pr"
n5685,"Foley M, 1999, J Public Policy, V0019"
n5686,"Blears H, 2003, Communities Context"
n5687,"Leach S, 2005, Parliament Aff, V58, P318, Doi 10.1093/pa/gsi025"
n5688,"Blunkett D, 2002, Communication 0529"
n5689,"Odpm (office Of The Deputy Prime Minister), 2003, Sust Comm Build Fut"
n5690,"Gaskell M, 2002, Welsh Housing Q 0326, P10"
n5691,"*cru, 2003, Build Civ Ren Gov Su"
n5692,"Putnam Robert, 1993, Making Democracy Wor"
n5693,"Woolcock M, 1998, Theor Soc, V27, P151, Doi 10.1023/a:1006884930135"
n5694,"Nao (national Audit Office), 2003, Impr Soc Hous Transf"
n5695,"Healey P., 1999, Futura, V18, P117"
n5696,"Department Of Health, 2004, Pat Publ Inv Hlth Ev"
n5697,"*hous Corp, 1997, Hous Plus Appr Ach S"
n5698,"Rydin Yvonne, 2004, Local Env, V9, P117, Doi Doi 10.1080/1354983042000199561"
n5699,"Mullins D., 1995, Evaluating Large Sca"
n5700,"Wright A, 2002, Public Finance 0628"
n5701,"Social Exclusion Unit (seu), 2001, New Comm Neighb Ren"
n5702,"Walker D., 2002, Praise Centralism Cr"
n5703,"Nao, 2004, Gett Cit Inv Comm Pa"
n5704,"Perri, 1999, Governing Round"
n5705,"Pawson H., 2003, Maturing Assets Evol"
n5706,"Wilson D., 2003, Brit J Polit Int Rel, V5, P317, Doi [10.1111/1467-856x.00109, Doi 10.1111/1467-856x.00109]"
n5707,"Davis H., 2001, External Inspection"
n5708,"Dovey K, 2002, Habitus Sense Place"
n5709,"Nevin B, 1999, Local Housing Co Pro"
n5710,"Power A, 1996, Housing Plus Agenda"
n5711,"Obembe D, 2006, Manage Learn, V37, P127, Doi 10.1177/135050760603700111"
n5712,"Kilduff M, 2003, Soc Networks Organiz"
n5713,"Conway S., 2001, Social Interaction O, P81"
n5714,"Hafner-burton Em, 2006, J Conflict Resolut, V50, P3, Doi 10.1177/002202705281669"
n5715,"Beck N, 1998, Am J Polit Sci, V42, P1260, Doi 10.2307/2991857"
n5716,"Oneal Jr, 2003, Int Stud Quart, V47, P371, Doi 10.1111/1468-2478.4703004"
n5717,"Johnston Ai, 2001, Int Stud Quart, V45, P487, Doi 10.1111/0020-8833.00212"
n5718,"Oneal Jr, 1999, World Polit, V52, P1"
n5719,"Prinstein Mj, 2003, Merrill Palmer Quart, V49, P310, Doi 10.1353/mpq.2003.0015"
n5720,"Finnemore M, 1996, Natl Interests Int S"
n5721,"Schweller Rl, 2001, Int Security, V26, P161, Doi 10.1162/016228801753212886"
n5722,"Tucker R, 1999, Btscs Binary Time Se"
n5723,"Bennett Ds, 2000, J Conflict Resolut, V44, P653, Doi 10.1177/0022002700044005005"
n5724,"Portes A, 1998, Annu Rev Sociol, V41, P1"
n5725,"Russett B, 1998, Int Organ, V52, P441, Doi 10.1162/002081898550626"
n5726,"Bales Rf, 1955, Small Groups Studies"
n5727,"Long Js, 2001, Spost Postestimation"
n5728,"Mearsheimer Jj, 1995, Int Security, V19, P5"
n5729,"O'neill Barry, 1999, Honor Symbols War"
n5730,"Estell Db, 2002, Merrill Palmer Quart, V48, P52, Doi 10.1353/mpq.2002.0002"
n5731,"Axelrod R., 1997, Complexity Cooperati"
n5732,"Maoz Z, 1993, Am Polit Sci Rev, V87, P624, Doi 10.2307/2938740"
n5733,"Statacorp, 2004, Stat Stat Softw Rel"
n5734,"Xie Hl, 2003, J School Psychol, V41, P355, Doi 10.1016/s0022-4405(03)00086-4"
n5735,"Goertz Gary, 2005, Social Sci Concepts"
n5736,"Bennett Ds, 2004, Eugene Version 3 04"
n5737,"2003, State System Member"
n5738,"Laski Harold J., 1933, Intelligent Mans Way"
n5739,"Bennett Ds, 2000, Int Interact, V26, P179, Doi 10.1080/03050620008434965"
n5740,"Singer Jd, 1970, Int Organ, V24, P520"
n5741,"Thorne B, 1986, Soc Probl, V33, P176, Doi 10.1525/sp.1986.33.3.03a00020"
n5742,"Burt Rs, 1976, Soc Forces, V55, P93, Doi 10.2307/2577097"
n5743,"O'neal John R., 1996, J Peace Res, V33, P11"
n5744,"Salmivalli C, 1997, Scand J Psychol, V38, P305, Doi 10.1111/1467-9450.00040"
n5745,"Maccoby Ee, 1990, Am Psychol, V45, P513, Doi 10.1037//0003-066x.45.4.513"
n5746,"Wright Jc, 1996, Soc Dev, V5, P24, Doi 10.1111/j.1467-9507.1996.tb00070.x"
n5747,"Zimmern A., 1936, League Nations Rule"
n5748,"Benenson Jf, 2001, Child Dev, V72, P921, Doi 10.1111/1467-8624.00324"
n5749,"Sweet As, 1998, Am Polit Sci Rev, V92, P63, Doi 10.2307/2585929"
n5750,"Wallace M, 1970, Int Organ, V24, P239"
n5751,"Waltz Kenneth, 1979, Theory Int Politics"
n5752,"Eyre Dana P., 1996, Culture Natl Securit"
n5753,"Pettit Gs, 1990, Dev Psychol, V26, P1017, Doi 10.1037/0012-1649.26.6.1017"
n5754,"Deutsch K. W., 1957, Political Community"
n5755,"Levine John M., 1998, Hdb Social Psychol"
n5756,"Moravcsik A, 2000, Int Organ, V54, P217, Doi 10.1162/002081800551163"
n5757,"Goddard Se, 2005, Eur J Int Relat, V11, P9, Doi 10.1177/1354066105050136"
n5758,"Keohane Robert, 1984, Hegemony Cooperation"
n5759,"Domke William K., 1988, War Changing Global"
n5760,"Dorussen H, 2005, 3 Eur Cons Pol Res C"
n5761,"Jacobson Hk, 1986, Am Polit Sci Rev, V80, P141, Doi 10.2307/1957088"
n5762,"Jervis R, 1982, Int Organ, V36, P357"
n5763,"Signorino Cs, 1999, Int Stud Quart, V43, P115, Doi 10.1111/0020-8833.00113"
